scenario,planner,num_vehicles,seed,vehicle_id,success,plan_time_ms,path_length,nodes,start_error_m,goal_error_m,collision_free
road_open,rrt,20,4,19,1,0.03999998443759978,165.3592411904225,1,0.0,0.0,1
road_open,rrt_star,20,0,0,1,467.07450001849793,166.0024579457363,1501,0.0,0.0,1
road_open,rrt_star,20,0,1,1,436.3755999947898,166.2010884783812,1501,0.0,0.0,1
road_open,rrt_star,20,0,2,1,468.4308999858331,166.02755148956638,1501,0.0,0.0,1
road_open,rrt_star,20,0,3,1,427.93879998498596,167.6393484064992,1501,0.0,0.0,1
road_open,rrt_star,20,0,4,1,430.3942999977153,166.1592788060671,1501,0.0,0.0,1
road_open,rrt_star,20,0,5,1,427.6034999929834,168.1050988303998,1501,0.0,0.0,1
road_open,rrt_star,20,0,6,1,434.2620999959763,166.88776836926104,1501,0.0,0.0,1
road_open,rrt_star,20,0,7,1,427.88419997668825,167.0063249024632,1501,0.0,0.0,1
road_open,rrt_star,20,0,8,1,431.06219999026507,165.91211251114578,1501,0.0,0.0,1
road_open,rrt_star,20,0,9,1,435.388799989596,166.06999117808095,1501,0.0,0.0,1
road_open,rrt_star,20,0,10,1,431.7567000107374,163.28679366291612,1501,0.0,0.0,1
road_open,rrt_star,20,0,11,1,449.72810000763275,163.47430811175116,1501,0.0,0.0,1
road_open,rrt_star,20,0,12,1,430.26239998289384,167.50677751692047,1501,0.0,0.0,1
road_open,rrt_star,20,0,13,1,433.63690000842325,166.27917429190714,1501,0.0,0.0,1
road_open,rrt_star,20,0,14,1,448.2603000069503,167.05819412944987,1501,0.0,0.0,1
road_open,rrt_star,20,0,15,1,430.3583000146318,166.5967312114345,1501,0.0,0.0,1
road_open,rrt_star,20,0,16,1,431.2111999897752,165.95760375341155,1501,0.0,0.0,1
road_open,rrt_star,20,0,17,1,430.04839998320676,171.30166869308874,1501,0.0,0.0,1
road_open,rrt_star,20,0,18,1,431.0486999747809,162.9993001855597,1501,0.0,0.0,1
road_open,rrt_star,20,0,19,1,420.9225000231527,166.91237627639478,1501,0.0,0.0,1
road_open,rrt_star,20,1,0,1,441.95049998234026,167.24537208360638,1501,0.0,0.0,1
road_open,rrt_star,20,1,1,1,445.82230001105927,167.18526990833237,1501,0.0,0.0,1
road_open,rrt_star,20,1,2,1,436.93270001676865,166.74671268082847,1501,0.0,0.0,1
road_open,rrt_star,20,1,3,1,444.1808999981731,169.07020523231694,1501,0.0,0.0,1
road_open,rrt_star,20,1,4,1,432.8026000002865,166.85735092288837,1501,0.0,0.0,1
road_open,rrt_star,20,1,5,1,456.3666000030935,170.3221319609871,1501,0.0,0.0,1
road_open,rrt_star,20,1,6,1,433.9002999768127,168.1380320032575,1501,0.0,0.0,1
road_open,rrt_star,20,1,7,1,425.4095999931451,168.0499743694179,1501,0.0,0.0,1
road_open,rrt_star,20,1,8,1,425.9237999795005,166.79355754808844,1501,0.0,0.0,1
road_open,rrt_star,20,1,9,1,423.0251999979373,166.97745499747225,1501,0.0,0.0,1
road_open,rrt_star,20,1,10,1,428.0862000014167,166.8304543864946,1501,0.0,0.0,1
road_open,rrt_star,20,1,11,1,424.2435999913141,166.9832226490534,1501,0.0,0.0,1
road_open,rrt_star,20,1,12,1,438.9989000046626,168.79736086563878,1501,0.0,0.0,1
road_open,rrt_star,20,1,13,1,425.3076000022702,167.025937005374,1501,0.0,0.0,1
road_open,rrt_star,20,1,14,1,420.05869999411516,168.00642667637226,1501,0.0,0.0,1
road_open,rrt_star,20,1,15,1,423.87389999930747,167.62946338447733,1501,0.0,0.0,1
road_open,rrt_star,20,1,16,1,426.7761000082828,166.66461409230743,1501,0.0,0.0,1
road_open,rrt_star,20,1,17,1,450.24770000600256,170.92641895461202,1501,0.0,0.0,1
road_open,rrt_star,20,1,18,1,491.95859997416846,165.80178103676874,1501,0.0,0.0,1
road_open,rrt_star,20,1,19,1,467.8437999973539,168.28119526727033,1501,0.0,0.0,1
road_open,rrt_star,20,2,0,1,474.8894999793265,169.00863346509087,1501,0.0,0.0,1
road_open,rrt_star,20,2,1,1,460.8576000027824,166.24439569729432,1501,0.0,0.0,1
road_open,rrt_star,20,2,2,1,489.6454999980051,166.7056392158482,1501,0.0,0.0,1
road_open,rrt_star,20,2,3,1,445.5203000106849,167.94087534287036,1501,0.0,0.0,1
road_open,rrt_star,20,2,4,1,530.7489999977406,166.79671717683348,1501,0.0,0.0,1
road_open,rrt_star,20,2,5,1,508.49579999339767,168.40707441235753,1501,0.0,0.0,1
road_open,rrt_star,20,2,6,1,474.1511999745853,167.1997846979328,1501,0.0,0.0,1
road_open,rrt_star,20,2,7,1,519.6657000051346,166.91113180426694,1501,0.0,0.0,1
road_open,rrt_star,20,2,8,1,473.0539000011049,166.29278661129896,1501,0.0,0.0,1
road_open,rrt_star,20,2,9,1,425.37730000913143,163.98909239063315,1501,0.0,0.0,1
road_open,rrt_star,20,2,10,1,423.92929998459294,162.99703600093235,1501,0.0,0.0,1
road_open,rrt_star,20,2,11,1,434.1425000166055,163.1059361184742,1501,0.0,0.0,1
road_open,rrt_star,20,2,12,1,439.38389999675564,168.02829556054027,1501,0.0,0.0,1
road_open,rrt_star,20,2,13,1,430.91629998525605,166.99582393846987,1501,0.0,0.0,1
road_open,rrt_star,20,2,14,1,420.43979998561554,166.91309965475915,1501,0.0,0.0,1
road_open,rrt_star,20,2,15,1,437.357000017073,168.57011299810878,1501,0.0,0.0,1
road_open,rrt_star,20,2,16,1,420.79579998971894,166.617156468605,1501,0.0,0.0,1
road_open,rrt_star,20,2,17,1,428.4392999834381,170.26068502549876,1501,0.0,0.0,1
road_open,rrt_star,20,2,18,1,427.76779999257997,162.15174542971158,1501,0.0,0.0,1
road_open,rrt_star,20,2,19,1,425.2521999878809,167.4456210174337,1501,0.0,0.0,1
road_open,rrt_star,20,3,0,1,457.3351999861188,170.75226878970255,1501,0.0,0.0,1
road_open,rrt_star,20,3,1,1,478.44120001536794,170.88805497663694,1501,0.0,0.0,1
road_open,rrt_star,20,3,2,1,474.7530999884475,170.46562769836962,1501,0.0,0.0,1
road_open,rrt_star,20,3,3,1,485.3524999925867,172.22872906710953,1501,0.0,0.0,1
road_open,rrt_star,20,3,4,1,525.4308999865316,170.56987575935935,1501,0.0,0.0,1
road_open,rrt_star,20,3,5,1,440.6279999820981,172.7567990400696,1501,0.0,0.0,1
road_open,rrt_star,20,3,6,1,518.6397999932524,171.79678574220569,1501,0.0,0.0,1
road_open,rrt_star,20,3,7,1,608.251099998597,171.65246199544467,1501,0.0,0.0,1
road_open,rrt_star,20,3,8,1,476.7897000128869,170.48609203583956,1501,0.0,0.0,1
road_open,rrt_star,20,3,9,1,518.7754000071436,169.43272724144524,1501,0.0,0.0,1
road_open,rrt_star,20,3,10,1,463.3664999855682,168.49552394931604,1501,0.0,0.0,1
road_open,rrt_star,20,3,11,1,433.89770001522265,168.55658556822678,1501,0.0,0.0,1
road_open,rrt_star,20,3,12,1,431.64719999185763,172.36414022341253,1501,0.0,0.0,1
road_open,rrt_star,20,3,13,1,439.13549999706447,170.73972201272593,1501,0.0,0.0,1
road_open,rrt_star,20,3,14,1,445.4033999936655,171.6382493737428,1501,0.0,0.0,1
road_open,rrt_star,20,3,15,1,436.7111000174191,171.25114836503192,1501,0.0,0.0,1
road_open,rrt_star,20,3,16,1,437.74029999622144,170.3840208140452,1501,0.0,0.0,1
road_open,rrt_star,20,3,17,1,440.2708999987226,173.63774934903958,1501,0.0,0.0,1
road_open,rrt_star,20,3,18,1,439.88119999994524,165.22740025863465,1501,0.0,0.0,1
road_open,rrt_star,20,3,19,1,442.0893999922555,171.94333048403627,1501,0.0,0.0,1
road_open,rrt_star,20,4,0,1,432.334000011906,169.87866356797457,1501,0.0,0.0,1
road_open,rrt_star,20,4,1,1,444.1311999980826,168.2828847403038,1501,0.0,0.0,1
road_open,rrt_star,20,4,2,1,465.71360001689754,167.85563331667146,1501,0.0,0.0,1
road_open,rrt_star,20,4,3,1,444.79820001288317,175.90070179228815,1501,0.0,0.0,1
road_open,rrt_star,20,4,4,1,540.7714000029955,167.96753516938105,1501,0.0,0.0,1
road_open,rrt_star,20,4,5,1,571.9423999835271,176.35026776672498,1501,0.0,0.0,1
road_open,rrt_star,20,4,6,1,507.2132000059355,174.2991462809812,1501,0.0,0.0,1
road_open,rrt_star,20,4,7,1,476.23669999302365,174.36317046890414,1501,0.0,0.0,1
road_open,rrt_star,20,4,8,1,531.4607000036631,167.3333102570747,1501,0.0,0.0,1
road_open,rrt_star,20,4,9,1,495.53800001740456,165.5208492305058,1501,0.0,0.0,1
road_open,rrt_star,20,4,10,1,477.0208999980241,167.81474467910357,1501,0.0,0.0,1
road_open,rrt_star,20,4,11,1,599.2185000213794,167.88809832611685,1501,0.0,0.0,1
road_open,rrt_star,20,4,12,1,474.0383999887854,174.88407837618698,1501,0.0,0.0,1
road_open,rrt_star,20,4,13,1,545.7297000102699,169.96900390455522,1501,0.0,0.0,1
road_open,rrt_star,20,4,14,1,469.0948000061326,175.6096984853149,1501,0.0,0.0,1
road_open,rrt_star,20,4,15,1,438.5119999933522,170.39838783008494,1501,0.0,0.0,1
road_open,rrt_star,20,4,16,1,434.58870000904426,167.7754154704673,1501,0.0,0.0,1
road_open,rrt_star,20,4,17,1,438.6495999933686,179.24698581547008,1501,0.0,0.0,1
road_open,rrt_star,20,4,18,1,447.1424999937881,167.60644431520373,1501,0.0,0.0,1
road_open,rrt_star,20,4,19,1,478.588400001172,176.44855513749536,1501,0.0,0.0,1
road_detour,astar,1,0,0,0,0.08509997860528529,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,1,1,0,0,0.069500005338341,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,1,2,0,0,0.0740000104997307,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,1,3,0,0,0.11040002573281527,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,1,4,0,0,0.10969999129883945,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,rrt,1,0,0,1,0.7909999985713512,117.74093672493139,61,0.0,0.0,1
road_detour,rrt,1,1,0,1,0.6578000029549003,109.28201101140908,66,0.0,0.0,1
road_detour,rrt,1,2,0,1,0.7434999861288816,122.3096082213577,77,0.0,0.0,1
road_detour,rrt,1,3,0,1,0.43149999692104757,103.63951193868152,49,0.0,0.0,1
road_detour,rrt,1,4,0,1,0.4215999797452241,110.94887412072757,53,0.0,0.0,1
road_detour,rrt_star,1,0,0,1,602.2832000162452,96.7007935611823,1500,0.0,0.0,1
road_detour,rrt_star,1,1,0,1,608.0106000008527,96.51412667473386,1499,0.0,0.0,1
road_detour,rrt_star,1,2,0,1,616.0809000139125,96.69558535203569,1498,0.0,0.0,1
road_detour,rrt_star,1,3,0,1,537.0355000195559,96.4817799014906,1499,0.0,0.0,1
road_detour,rrt_star,1,4,0,1,657.1942000009585,96.4531992571234,1496,0.0,0.0,1
road_detour,astar,5,0,0,0,0.23209999199025333,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,5,0,1,0,0.11430002632550895,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,5,0,2,0,0.13949998538009822,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,5,0,3,0,0.12240000069141388,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,5,0,4,0,0.1720000000204891,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,5,1,0,0,0.14269998064264655,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,5,1,1,0,0.09470002260059118,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,5,1,2,0,0.10959999053739011,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,5,1,3,0,0.12129999231547117,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,5,1,4,0,0.11079999967478216,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,5,2,0,0,0.11229998199269176,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,5,2,1,0,0.11170000652782619,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,5,2,2,0,0.11289998656138778,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,5,2,3,0,0.11140000424347818,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,5,2,4,0,0.10430000838823617,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,5,3,0,0,0.11019999510608613,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,5,3,1,0,0.11029999586753547,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,5,3,2,0,0.11370002175681293,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,5,3,3,0,0.1275999820791185,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,5,3,4,0,0.10439998004585505,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,5,4,0,0,0.10050000855699182,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,5,4,1,0,0.09600000339560211,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,5,4,2,0,0.09590000263415277,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,5,4,3,0,0.09499999578110874,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,5,4,4,0,0.09389998740516603,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,rrt,5,0,0,1,0.7594000198878348,117.74093672493139,61,0.0,0.0,1
road_detour,rrt,5,0,1,1,0.7366000209003687,117.7347784366975,61,0.0,0.0,1
road_detour,rrt,5,0,2,1,0.732100015738979,117.73161943604018,61,0.0,0.0,1
road_detour,rrt,5,0,3,1,0.7451000274159014,117.74206042937773,61,0.0,0.0,1
road_detour,rrt,5,0,4,1,0.7289999921340495,117.74800898441507,61,0.0,0.0,1
road_detour,rrt,5,1,0,1,0.8335000020451844,109.28201101140908,66,0.0,0.0,1
road_detour,rrt,5,1,1,1,0.8015000203158706,109.24195138715145,66,0.0,0.0,1
road_detour,rrt,5,1,2,1,0.9551999974064529,111.93783570252346,65,0.0,0.0,1
road_detour,rrt,5,1,3,1,0.6006999756209552,109.10059973522645,66,0.0,0.0,1
road_detour,rrt,5,1,4,1,0.648700020974502,109.30875948451163,66,0.0,0.0,1
road_detour,rrt,5,2,0,1,0.7293999951798469,122.3096082213577,77,0.0,0.0,1
road_detour,rrt,5,2,1,1,0.8782999939285219,122.22729224340502,77,0.0,0.0,1
road_detour,rrt,5,2,2,1,0.5189999938011169,118.16944314037639,63,0.0,0.0,1
road_detour,rrt,5,2,3,1,0.5154999962542206,119.63248941178456,62,0.0,0.0,1
road_detour,rrt,5,2,4,1,0.9323999984189868,122.35868000927542,77,0.0,0.0,1
road_detour,rrt,5,3,0,1,0.45670001418329775,103.63951193868152,49,0.0,0.0,1
road_detour,rrt,5,3,1,1,0.45590000809170306,103.68518260890984,49,0.0,0.0,1
road_detour,rrt,5,3,2,1,0.36479998379945755,103.73191435686275,49,0.0,0.0,1
road_detour,rrt,5,3,3,1,0.35299998125992715,103.91293514049222,49,0.0,0.0,1
road_detour,rrt,5,3,4,1,0.35280000884085894,103.61596440071861,49,0.0,0.0,1
road_detour,rrt,5,4,0,1,0.42130000656470656,110.94887412072757,53,0.0,0.0,1
road_detour,rrt,5,4,1,1,0.4861000052187592,110.97333260154691,53,0.0,0.0,1
road_detour,rrt,5,4,2,1,0.5126000032760203,111.42416226394712,52,0.0,0.0,1
road_detour,rrt,5,4,3,1,0.4037999897263944,111.95033857455957,52,0.0,0.0,1
road_detour,rrt,5,4,4,1,0.6139000179246068,110.93934934767476,53,0.0,0.0,1
road_detour,rrt_star,5,0,0,1,624.0702999930363,96.7007935611823,1500,0.0,0.0,1
road_detour,rrt_star,5,0,1,1,629.9590000126045,96.72308010396435,1500,0.0,0.0,1
road_detour,rrt_star,5,0,2,1,549.1206999868155,97.10125324530529,1501,0.0,0.0,1
road_detour,rrt_star,5,0,3,1,543.8894999970216,96.96141951021242,1501,0.0,0.0,1
road_detour,rrt_star,5,0,4,1,550.1798999903258,96.69084041868223,1500,0.0,0.0,1
road_detour,rrt_star,5,1,0,1,578.5146999987774,96.51412667473386,1499,0.0,0.0,1
road_detour,rrt_star,5,1,1,1,540.7516999985091,96.72208020842874,1499,0.0,0.0,1
road_detour,rrt_star,5,1,2,1,552.8774000122212,96.29438402290171,1500,0.0,0.0,1
road_detour,rrt_star,5,1,3,1,543.1299000047147,96.4080986569495,1499,0.0,0.0,1
road_detour,rrt_star,5,1,4,1,529.2808000231162,96.73678792038777,1497,0.0,0.0,1
road_detour,rrt_star,5,2,0,1,591.5258000022732,96.69558535203569,1498,0.0,0.0,1
road_detour,rrt_star,5,2,1,1,606.5134999807924,96.7163730490086,1498,0.0,0.0,1
road_detour,rrt_star,5,2,2,1,613.6363999976311,96.74868370986758,1498,0.0,0.0,1
road_detour,rrt_star,5,2,3,1,638.3590000041295,96.4736798895003,1498,0.0,0.0,1
road_detour,rrt_star,5,2,4,1,562.9627000016626,96.68788206643144,1498,0.0,0.0,1
road_detour,rrt_star,5,3,0,1,625.8237999863923,96.4817799014906,1499,0.0,0.0,1
road_detour,rrt_star,5,3,1,1,580.7017000042833,96.47681256880226,1500,0.0,0.0,1
road_detour,rrt_star,5,3,2,1,631.4132999978028,96.46523885568314,1498,0.0,0.0,1
road_detour,rrt_star,5,3,3,1,585.8936000149697,96.4639462288455,1498,0.0,0.0,1
road_detour,rrt_star,5,3,4,1,594.9657000019215,96.60038152631716,1500,0.0,0.0,1
road_detour,rrt_star,5,4,0,1,546.8786999990698,96.4531992571234,1496,0.0,0.0,1
road_detour,rrt_star,5,4,1,1,552.7874999970663,96.47221031731623,1498,0.0,0.0,1
road_detour,rrt_star,5,4,2,1,537.4261999968439,97.02351567350962,1496,0.0,0.0,1
road_detour,rrt_star,5,4,3,1,569.7935000061989,97.15834780316149,1497,0.0,0.0,1
road_detour,rrt_star,5,4,4,1,533.6894000065513,96.4442211567156,1498,0.0,0.0,1
road_detour,astar,20,0,0,0,0.08560001151636243,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,20,0,1,0,0.06819999543949962,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,20,0,2,0,0.06660001236014068,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,20,0,3,0,0.06489999941550195,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,20,0,4,0,0.0667999847792089,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,20,0,5,0,0.06590000702999532,0.0,1,1.3433101834218073,0.07350811640090527,0
road_detour,astar,20,0,6,0,0.06520000169984996,0.0,1,0.9279998819283609,0.06226415247218098,0
road_detour,astar,20,0,7,0,0.06590000702999532,0.0,1,0.1601102203204796,0.15855570919854234,0
road_detour,astar,20,0,8,0,0.06479999865405262,0.0,1,0.7259623698051256,0.4134726987197572,0
road_detour,astar,20,0,9,0,0.06600000779144466,0.0,1,0.9265710630872549,0.9726384818036835,0
road_detour,astar,20,0,10,0,0.06570000550709665,0.0,1,0.8959780734042466,1.3145787155881479,0
road_detour,astar,20,0,11,0,0.06630001007579267,0.0,1,0.8451236626794111,0.9085035692349664,0
road_detour,astar,20,0,12,0,0.07330000516958535,0.0,1,0.1608227033098404,1.3275047791931662,0
road_detour,astar,20,0,13,0,0.06580000626854599,0.0,1,0.31096727792430956,1.052683823175383,0
road_detour,astar,20,0,14,0,0.06660001236014068,0.0,1,1.2932057740689271,0.6439241546657235,0
road_detour,astar,20,0,15,0,0.06590000702999532,0.0,1,0.5892139642292656,1.3490397902241664,0
road_detour,astar,20,0,16,0,0.06489999941550195,0.0,1,0.9122406392929886,0.05106913952194003,0
road_detour,astar,20,0,17,0,0.06500000017695129,0.0,1,0.6161572563431328,1.1115252787272754,0
road_detour,astar,20,0,18,0,0.06550000398419797,0.0,1,1.2954085813269494,1.306926074247103,0
road_detour,astar,20,0,19,0,0.06580000626854599,0.0,1,0.8364669811396928,1.4467812387903551,0
road_detour,astar,20,1,0,0,0.066100008552894,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,20,1,1,0,0.06659998325631022,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,20,1,2,0,0.0653000024612993,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,20,1,3,0,0.06500000017695129,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,20,1,4,0,0.06469999789260328,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,20,1,5,0,0.06440002471208572,0.0,1,1.3433101834218073,0.07350811640090527,0
road_detour,astar,20,1,6,0,0.06520000169984996,0.0,1,0.9279998819283609,0.06226415247218098,0
road_detour,astar,20,1,7,0,0.06620000931434333,0.0,1,0.1601102203204796,0.15855570919854234,0
road_detour,astar,20,1,8,0,0.06459999713115394,0.0,1,0.7259623698051256,0.4134726987197572,0
road_detour,astar,20,1,9,0,0.06399999256245792,0.0,1,0.9265710630872549,0.9726384818036835,0
road_detour,astar,20,1,10,0,0.07159999222494662,0.0,1,0.8959780734042466,1.3145787155881479,0
road_detour,astar,20,1,11,0,0.06489999941550195,0.0,1,0.8451236626794111,0.9085035692349664,0
road_detour,astar,20,1,12,0,0.06390002090483904,0.0,1,0.1608227033098404,1.3275047791931662,0
road_detour,astar,20,1,13,0,0.06400002166628838,0.0,1,0.31096727792430956,1.052683823175383,0
road_detour,astar,20,1,14,0,0.06400002166628838,0.0,1,1.2932057740689271,0.6439241546657235,0
road_detour,astar,20,1,15,0,0.0633999879937619,0.0,1,0.5892139642292656,1.3490397902241664,0
road_detour,astar,20,1,16,0,0.07949999417178333,0.0,1,0.9122406392929886,0.05106913952194003,0
road_detour,astar,20,1,17,0,0.06500000017695129,0.0,1,0.6161572563431328,1.1115252787272754,0
road_detour,astar,20,1,18,0,0.06459999713115394,0.0,1,1.2954085813269494,1.306926074247103,0
road_detour,astar,20,1,19,0,0.06439999560825527,0.0,1,0.8364669811396928,1.4467812387903551,0
road_detour,astar,20,2,0,0,0.06459999713115394,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,20,2,1,0,0.07540002116002142,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,20,2,2,0,0.06409999332390726,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,20,2,3,0,0.06479999865405262,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,20,2,4,0,0.0644999963697046,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,20,2,5,0,0.06439999560825527,0.0,1,1.3433101834218073,0.07350811640090527,0
road_detour,astar,20,2,6,0,0.07239999831654131,0.0,1,0.9279998819283609,0.06226415247218098,0
road_detour,astar,20,2,7,0,0.06509997183457017,0.0,1,0.1601102203204796,0.15855570919854234,0
road_detour,astar,20,2,8,0,0.06500000017695129,0.0,1,0.7259623698051256,0.4134726987197572,0
road_detour,astar,20,2,9,0,0.06389999180100858,0.0,1,0.9265710630872549,0.9726384818036835,0
road_detour,astar,20,2,10,0,0.06439999560825527,0.0,1,0.8959780734042466,1.3145787155881479,0
road_detour,astar,20,2,11,0,0.06370001938194036,0.0,1,0.8451236626794111,0.9085035692349664,0
road_detour,astar,20,2,12,0,0.06379999103955925,0.0,1,0.1608227033098404,1.3275047791931662,0
road_detour,astar,20,2,13,0,0.07179999374784529,0.0,1,0.31096727792430956,1.052683823175383,0
road_detour,astar,20,2,14,0,0.06389999180100858,0.0,1,1.2932057740689271,0.6439241546657235,0
road_detour,astar,20,2,15,0,0.06349998875521123,0.0,1,0.5892139642292656,1.3490397902241664,0
road_detour,astar,20,2,16,0,0.06329998723231256,0.0,1,0.9122406392929886,0.05106913952194003,0
road_detour,astar,20,2,17,0,0.06360001862049103,0.0,1,0.6161572563431328,1.1115252787272754,0
road_detour,astar,20,2,18,0,0.0633999879937619,0.0,1,1.2954085813269494,1.306926074247103,0
road_detour,astar,20,2,19,0,0.06330001633614302,0.0,1,0.8364669811396928,1.4467812387903551,0
road_detour,astar,20,3,0,0,0.06370001938194036,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,20,3,1,0,0.06409999332390726,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,20,3,2,0,0.06399999256245792,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,20,3,3,0,0.0641999940853566,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,20,3,4,0,0.06369999027810991,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,20,3,5,0,0.06360001862049103,0.0,1,1.3433101834218073,0.07350811640090527,0
road_detour,astar,20,3,6,0,0.06359998951666057,0.0,1,0.9279998819283609,0.06226415247218098,0
road_detour,astar,20,3,7,0,0.06389999180100858,0.0,1,0.1601102203204796,0.15855570919854234,0
road_detour,astar,20,3,8,0,0.06329998723231256,0.0,1,0.7259623698051256,0.4134726987197572,0
road_detour,astar,20,3,9,0,0.06400002166628838,0.0,1,0.9265710630872549,0.9726384818036835,0
road_detour,astar,20,3,10,0,0.06409999332390726,0.0,1,0.8959780734042466,1.3145787155881479,0
road_detour,astar,20,3,11,0,0.06329998723231256,0.0,1,0.8451236626794111,0.9085035692349664,0
road_detour,astar,20,3,12,0,0.06409999332390726,0.0,1,0.1608227033098404,1.3275047791931662,0
road_detour,astar,20,3,13,0,0.06439999560825527,0.0,1,0.31096727792430956,1.052683823175383,0
road_detour,astar,20,3,14,0,0.0675999908708036,0.0,1,1.2932057740689271,0.6439241546657235,0
road_detour,astar,20,3,15,0,0.0644999963697046,0.0,1,0.5892139642292656,1.3490397902241664,0
road_detour,astar,20,3,16,0,0.06389999180100858,0.0,1,0.9122406392929886,0.05106913952194003,0
road_detour,astar,20,3,17,0,0.06410002242773771,0.0,1,0.6161572563431328,1.1115252787272754,0
road_detour,astar,20,3,18,0,0.06399999256245792,0.0,1,1.2954085813269494,1.306926074247103,0
road_detour,astar,20,3,19,0,0.06369999027810991,0.0,1,0.8364669811396928,1.4467812387903551,0
road_detour,astar,20,4,0,0,0.0633999879937619,0.0,1,0.6736036990569588,0.4607586347518615,0
road_detour,astar,20,4,1,0,0.06369999027810991,0.0,1,1.0664666583226703,0.4725788816666996,0
road_detour,astar,20,4,2,0,0.06360001862049103,0.0,1,0.23472390092492268,1.195750191531201,0
road_detour,astar,20,4,3,0,0.06359998951666057,0.0,1,0.7673652232278114,1.4579320880137416,0
road_detour,astar,20,4,4,0,0.06359998951666057,0.0,1,1.3911745835273828,1.4016065378463038,0
road_detour,astar,20,4,5,0,0.06370001938194036,0.0,1,1.3433101834218073,0.07350811640090527,0
road_detour,astar,20,4,6,0,0.0638000201433897,0.0,1,0.9279998819283609,0.06226415247218098,0
road_detour,astar,20,4,7,0,0.06429999484680593,0.0,1,0.1601102203204796,0.15855570919854234,0
road_detour,astar,20,4,8,0,0.06439999560825527,0.0,1,0.7259623698051256,0.4134726987197572,0
road_detour,astar,20,4,9,0,0.06389999180100858,0.0,1,0.9265710630872549,0.9726384818036835,0
road_detour,astar,20,4,10,0,0.06409999332390726,0.0,1,0.8959780734042466,1.3145787155881479,0
road_detour,astar,20,4,11,0,0.06399999256245792,0.0,1,0.8451236626794111,0.9085035692349664,0
road_detour,astar,20,4,12,0,0.06429999484680593,0.0,1,0.1608227033098404,1.3275047791931662,0
road_detour,astar,20,4,13,0,0.06399999256245792,0.0,1,0.31096727792430956,1.052683823175383,0
road_detour,astar,20,4,14,0,0.06399999256245792,0.0,1,1.2932057740689271,0.6439241546657235,0
